segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,220,239,229.64456521739132,4.611472202383356e-06,4.440397797439243e-06,4.500601829228605e-06,7.454717446985237e-08,2.635640629296464e-08,0.962902431710269,0.9759577054161903,-6.490809218925196,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,240,259,249.633,4.144971727882868e-06,3.996356157201704e-06,4.050410646146315e-06,5.6652366062700946e-08,2.0029636106599233e-08,0.9641455767523237,0.9771865556764961,-7.419783858789108,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,260,279,269.6231481481482,3.664854966699322e-06,3.5732422983776842e-06,3.6216009196790035e-06,2.5223614198251543e-08,8.917894322808473e-09,0.9750023754953264,0.9881976101610169,-10.27290355833535,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,280,299,289.6146551724138,3.2394985386503397e-06,3.1704154757890905e-06,3.2133718294548226e-06,4.872707315825364e-08,1.7227621928787074e-08,0.9786747664686304,0.9919349526218949,-4.010017351600486,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,300,319,309.60725806451615,2.9285353225277596e-06,2.862724877921714e-06,2.90146104734488e-06,3.368538358678934e-08,1.1909581580544384e-08,0.9775278638096667,0.9907550115668367,-5.525840195221802,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,320,339,329.6007575757576,2.679526515142176e-06,2.6156503804355492e-06,2.6510527371395414e-06,2.2251961052023652e-08,7.867256277292432e-09,0.9761614097320335,0.9893735785625829,-8.119239091142205,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,340,359,349.595,2.435724032009813e-06,2.3733418440955817e-06,2.4055172468469467e-06,3.5973401388999775e-08,1.2718518032253653e-08,0.9743886470329082,0.9875984369469223,-4.904831502855334,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,360,379,369.58986486486486,2.2111558509059947e-06,2.1899432317760022e-06,2.2195873603777104e-06,1.484599503730928e-08,5.248851882171611e-09,0.9904065472719614,1.0038131683337748,-4.041382688287287,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,380,399,389.5852564102564,2.0307369181509288e-06,2.006083666977722e-06,2.033288284879908e-06,2.167623866689672e-08,7.66370767599036e-09,0.9878599483011051,1.0012563748194927,-3.2168830304478977,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,400,419,409.5810975609756,1.8816179846024534e-06,1.850032954982969e-06,1.8750480410239521e-06,1.920880477527494e-08,6.791338057542723e-09,0.9832138989540123,0.9965083541758932,-4.650781532573661,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,420,439,429.57732558139537,1.742513786189724e-06,1.7238364675291001e-06,1.747191183491725e-06,1.7488040803290313e-08,6.1829561208368086e-09,0.989281394036219,1.0026842813750294,-3.020774900484992,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,440,459,449.5738888888889,1.612729251516831e-06,1.6112979282323113e-06,1.6330586341046905e-06,2.7414034528607306e-08,9.692324857430191e-09,0.999112483832501,1.0126055768931697,-0.1476759503600932,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,460,479,469.5707446808511,1.501155752887555e-06,1.5004741877609417e-06,1.5207372966566361e-06,2.6632258559935616e-08,9.415925313021974e-09,0.9995459730775423,1.0130443118453332,-0.07238429617433535,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,480,499,489.5678571428571,1.4056977666143398e-06,1.4022738852861603e-06,1.421259906108466e-06,1.1495579509939535e-08,4.064301112573687e-09,0.9975642834402263,1.011070757785728,-0.8424280665591083,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,500,519,509.56519607843137,1.3185988430391155e-06,1.3162605587021703e-06,1.3340701032497228e-06,1.1605735537269382e-08,4.103247149530439e-09,0.9982266901345401,1.0117331061621055,-0.5698619292802694,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,520,539,529.5627358490566,1.2376510295976831e-06,1.2468161269518828e-06,1.263660885974243e-06,1.6729977975578265e-08,5.9149404378164894e-09,1.0074052355106746,1.0210155009405315,1.5494826111187396,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,540,559,549.5604545454545,1.1651381557231204e-06,1.1689602587132127e-06,1.1847688880458138e-06,1.2949387234351077e-08,4.578299762810079e-09,1.0032803860823871,1.0168484159807727,0.8348302182263441,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,560,579,569.5583333333333,1.1011224139851057e-06,1.1139847732748692e-06,1.1290655676912912e-06,5.499191951326976e-09,1.9442579599148935e-09,1.0116811347461476,1.0253769729425954,6.61556210901484,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,580,599,589.5563559322034,1.0429537057421596e-06,1.0489101663351217e-06,1.063109504260559e-06,9.143836799017687e-09,3.23283450332425e-09,1.0057111457202441,1.0193256885779571,1.8424885613034605,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,600,619,609.5545081967213,9.89116390562897e-07,9.915142989686433e-07,1.004938048277452e-06,7.184764453627927e-09,2.5401978331941836e-09,1.0024242934690242,1.0159957492015184,0.9439849032274387,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,620,639,629.5527777777778,9.39904407265487e-07,9.451116228233741e-07,9.579028966352485e-07,5.27241280102407e-09,1.8640794224094397e-09,1.0055401544217,1.0191492764909205,2.7934515532371833,standard-halo-model-uncompensated,scale_dependent_camb
0,0.44933801,0.49256256,640,659,649.5511538461539,8.953528005239126e-07,9.018724008031032e-07,9.140752350022753e-07,6.755023779904234e-09,2.3882615609233343e-09,1.0072815992482245,1.0209106784134783,2.7298518662545836,standard-halo-model-uncompensated,scale_dependent_camb
