segment,ell,UU_measured_cl,UU_candidate_cl,2UH_measured_cl,2UH_candidate_cl,HH_measured_cl,HH_candidate_cl,linear_projection_correction_cl
9,1929.5172279792746,3.929820079863379e-07,4.010790965102082e-07,2.1435998494248012e-09,1.9395679950921707e-09,1.1307234273165663e-06,1.14864798088842e-06,-1.4201062212002727e-09
9,1949.5170512820512,3.923436790393287e-07,4.0093831753682854e-07,-1.7051627750991312e-09,1.866955936784876e-09,1.1059154854578628e-06,1.1242114383007623e-06,-1.6083017273723075e-09
9,1969.5168781725888,3.9348208771644074e-07,4.0080734946445635e-07,1.2191130739392938e-09,1.7993428956425333e-09,1.0834719253203832e-06,1.1003657226900365e-06,-1.8146188279048566e-09
9,1989.5167085427136,3.928060809279459e-07,4.006783404045348e-07,1.5410404206703233e-09,1.7335570879060816e-09,1.0587815870646053e-06,1.0770985094771875e-06,-1.988108950662756e-09
10,30.608333333333334,0.00013178220073935794,0.00014523212574026843,0.0001390328566278782,0.00013533754049001006,4.62204256901451e-05,3.418835227046086e-05,-2.5834845098547612e-06
10,50.165,6.489655750340749e-05,7.293089097196814e-05,7.018250164301105e-05,6.703377510826142e-05,2.8855397080888086e-05,1.9185247199642758e-05,-1.2496221544301294e-06
10,69.975,3.650414638502927e-05,4.3053784064851425e-05,4.0635348487319025e-05,3.892563775219705e-05,2.145763166282082e-05,1.3956329282224715e-05,-6.382914795810984e-07
10,89.86944444444444,2.2879804828770112e-05,2.793797199184196e-05,2.578800475937161e-05,2.4795783836443705e-05,1.7332213340175478e-05,1.2055140082904012e-05,-3.7564466189582995e-07
10,109.80227272727272,1.5640516802091298e-05,1.9207963262880438e-05,1.813018517855249e-05,1.6696571210648274e-05,1.5326365129490616e-05,1.1427768668291721e-05,-2.2971189179379533e-07
10,129.75576923076923,1.1218865892826377e-05,1.3729815070419729e-05,1.3289745664477588e-05,1.1651229906504888e-05,1.4182068341774596e-05,1.1283541209246388e-05,-1.51203968724787e-07
10,149.72166666666666,8.352367408633057e-06,1.0104335940300878e-05,9.562040659139988e-06,8.332837051146647e-06,1.3310917560332915e-05,1.1293212473595088e-05,-1.0511152981926192e-07
10,169.6955882352941,6.326707305392022e-06,7.620917063975017e-06,7.150690687624408e-06,6.070972304421232e-06,1.2596197271431876e-05,1.132437792301759e-05,-7.57482038177733e-08
10,189.675,4.999500103572053e-06,5.880279464853526e-06,5.2999098088545324e-06,4.491897159023039e-06,1.2252140332030698e-05,1.1330980874305186e-05,-5.82303981495443e-08
10,209.65833333333333,4.047173420670913e-06,4.63673561433494e-06,4.16198419131968e-06,3.3677108862452205e-06,1.2003038118566033e-05,1.130302049916132e-05,-4.459302720453926e-08
10,229.64456521739132,3.248029796336165e-06,3.735722497041154e-06,3.1079942561487738e-06,2.5560639117379597e-06,1.1810034191815126e-05,1.1243509487672927e-05,-3.4955712646966716e-08
10,249.633,2.7368706587974354e-06,3.07437610454848e-06,2.4122910835931637e-06,1.9627436425553686e-06,1.1682902272732297e-05,1.1158702118905697e-05,-2.776074945723556e-08
10,269.6231481481482,2.308835004788805e-06,2.58359673697163e-06,1.8154792011367868e-06,1.5246447278035009e-06,1.1575530642997857e-05,1.105432783626605e-05,-2.3330355986732148e-08
10,289.6146551724138,1.9825713710288037e-06,2.2142914996703985e-06,1.3835129785390209e-06,1.1970297677944108e-06,1.1502862870186648e-05,1.0934705243644876e-05,-1.892659201310063e-08
10,309.60725806451615,1.7401692970894335e-06,1.9341263325343317e-06,1.0957064491580622e-06,9.503623193952224e-07,1.1375052377605586e-05,1.0802553487588179e-05,-1.6200987215333817e-08
10,329.6007575757576,1.535106139849674e-06,1.718571410428714e-06,8.13632178163622e-07,7.622645309017954e-07,1.1137905156868319e-05,1.0659645955931233e-05,-1.3038151500797896e-08
10,349.595,1.3867479029621336e-06,1.5519230053971187e-06,6.336724750778738e-07,6.183128426290057e-07,1.1015116654246127e-05,1.050700935135296e-05,-1.1650473787597956e-08
10,369.58986486486486,1.2580464584483915e-06,1.4210383328786626e-06,5.067538000655368e-07,5.064988069203324e-07,1.0765739578719616e-05,1.0345393563798694e-05,1.13146624797274e-08
10,389.5852564102564,1.1577517037854227e-06,1.3172806168838321e-06,4.1559290016597374e-07,4.1889754448085887e-07,1.0634671043960838e-05,1.0175448655840856e-05,1.5817977322767085e-08
10,409.5810975609756,1.0866279608750207e-06,1.2342687665852665e-06,3.094465668228808e-07,3.4966031289137977e-07,1.0520100388606928e-05,9.997852173524157e-06,1.3311791753391925e-08
10,429.57732558139537,1.0261238324149312e-06,1.1671959678010921e-06,2.3527853928425983e-07,2.944020469969532e-07,1.032929757890643e-05,9.813383739452008e-06,1.1208710397221884e-08
10,449.5738888888889,9.79240230843554e-07,1.112463128683929e-06,2.213598609463343e-07,2.49859936515491e-07,1.0050956729481078e-05,9.622915709438845e-06,9.467875437848889e-09
10,469.5707446808511,9.326587258128695e-07,1.0673747428408596e-06,1.6079064608815772e-07,2.1360860970760405e-07,9.83617925761959e-06,9.427377557309222e-06,8.065317009743109e-09
10,489.5678571428571,9.13786890969617e-07,1.029903336107434e-06,1.391219948440232e-07,1.8383906347347458e-07,9.683220051088134e-06,9.227716666038785e-06,6.9651178930827445e-09
10,509.56519607843137,8.764549918358444e-07,9.98522676736344e-07,8.408406361719331e-08,1.5919991310654483e-07,9.382663722089106e-06,9.024857316533192e-06,6.078057277955751e-09
10,529.5627358490566,8.607195290354744e-07,9.720620142028776e-07,8.889532448660265e-08,1.3866270723944772e-07,9.128202861122741e-06,8.81967826505453e-06,5.309108505322071e-09
10,549.5604545454545,8.471483885352148e-07,9.496221944820768e-07,6.378552578589233e-08,1.214425965923761e-07,8.877151849953467e-06,8.612996142517731e-06,4.5293088167399944e-09
10,569.5583333333333,8.383336633200842e-07,9.304703479767087e-07,4.8585480658745446e-08,1.06909103046586e-07,8.678568644873772e-06,8.405579105485432e-06,3.741757247663606e-09
10,589.5563559322034,8.245224967915748e-07,9.139111354104328e-07,3.759091208496879e-08,9.448173694746852e-08,8.448506593455715e-06,8.198176287819092e-06,3.3604655104140843e-09
10,609.5545081967213,8.16526683152317e-07,8.995595793328886e-07,3.0953100867496434e-08,8.383141991726109e-08,8.209352758161844e-06,7.991395334854805e-06,3.1886655600718563e-09
10,629.5527777777778,8.149105163332538e-07,8.871753221456751e-07,1.8812384776474494e-08,7.474058268556148e-08,7.991664874411408e-06,7.785742651553138e-06,2.6708994959048337e-09
10,649.5511538461539,8.008202330142109e-07,8.763712246355102e-07,3.267196658066606e-08,6.68949033296079e-08,7.809664336130023e-06,7.581754808124283e-06,2.135589151056612e-09
10,669.5496268656716,8.014501555921471e-07,8.667591979818451e-07,2.372993624045254e-08,5.999211290737953e-08,7.52929062261432e-06,7.379940466508731e-06,2.228203238309311e-09
10,689.5481884057971,7.953523215743833e-07,8.583955448120391e-07,2.7890341668336143e-08,5.404874495065408e-08,7.375342077571499e-06,7.180568542537495e-06,1.850987370714234e-09
10,709.5468309859154,7.903095109555796e-07,8.509980677345062e-07,2.0873644070614852e-08,4.884538484263063e-08,7.146364590090554e-06,6.984018259137092e-06,1.4811721125511444e-09
10,729.5455479452055,7.919027081136491e-07,8.443280052864204e-07,2.313743958002548e-08,4.4204550452663704e-08,6.902167777237408e-06,6.7906352700748e-06,1.6328680219859821e-09
10,749.5443333333334,7.864145224297891e-07,8.385170690461875e-07,2.741623875818198e-08,4.019758073885867e-08,6.715406533518609e-06,6.600536278552511e-06,1.126847588053309e-09
10,769.5431818181818,7.849164476169354e-07,8.331995062554998e-07,3.102697725776807e-09,3.656883858194874e-08,6.486451067033814e-06,6.414064408060901e-06,1.2576044143178446e-09
10,789.5420886075949,7.83367308539293e-07,8.285063300170645e-07,2.8334192332395024e-08,3.339395193376383e-08,6.306013252853672e-06,6.231287754701894e-06,1.006102723586882e-09
10,809.5410493827161,7.778712541833774e-07,8.242569791857898e-07,5.493155503375773e-09,3.0544611367955055e-08,6.1262745840427585e-06,6.052398707051458e-06,8.987681799889549e-10
10,829.5400602409638,7.789373629735248e-07,8.20409407797454e-07,-1.1234276090014931e-08,2.798845244631343e-08,5.962789369437136e-06,5.877510285163682e-06,8.911066953069092e-10
10,849.5391176470588,7.821371859608711e-07,8.169689625879486e-07,5.6705765611819125e-09,2.5718979383594696e-08,5.805490897950634e-06,5.706671816882897e-06,6.564946008956746e-10
10,869.5382183908046,7.756412342655404e-07,8.137943328209653e-07,-1.927703848799767e-09,2.3645247501321562e-08,5.629276502949185e-06,5.54000752114886e-06,7.521106572935478e-10
10,889.5373595505617,7.806682414705736e-07,8.109664402616286e-07,8.609112314721435e-09,2.18088220629632e-08,5.464277581128579e-06,5.3774896028320014e-06,5.080886831338668e-10
10,909.5365384615385,7.769122191548673e-07,8.083349622069164e-07,-5.345336660593098e-09,2.011687805142471e-08,5.283800899619244e-06,5.21921077872853e-06,6.058709305742402e-10
10,929.535752688172,7.771563318619458e-07,8.059779779916371e-07,4.681304253865087e-09,1.8609605027697844e-08,5.135785459259923e-06,5.065115341728413e-06,4.231136060779998e-10
10,949.535,7.741054399114169e-07,8.037904672401512e-07,1.4929747058037945e-10,1.722359131864712e-08,4.962970310722978e-06,4.9152411374664445e-06,4.462033912813937e-10
10,969.5342783505155,7.724083204983373e-07,8.017955305852912e-07,-6.457428935435332e-09,1.5967801215817117e-08,4.801339023763793e-06,4.769538934412416e-06,3.9558987463409887e-10
10,989.5335858585859,7.744674489697596e-07,7.999756466255977e-07,1.2992318503485468e-08,1.4829945106795049e-08,4.706626086787302e-06,4.627975608478756e-06,2.8146627313277363e-10
10,1009.5329207920792,7.758949448789829e-07,7.982643892181315e-07,5.715867834714403e-10,1.3770436067645615e-08,4.5371882378456344e-06,4.490530416500694e-06,3.9757948095830383e-10
10,1029.532281553398,7.738087073932568e-07,7.967431396206575e-07,6.62064873057668e-10,1.2831090829872511e-08,4.378734443872757e-06,4.357101622588157e-06,1.5587248992174174e-10
10,1049.5316666666668,7.773470479766502e-07,7.952718231874722e-07,2.6252935380529754e-09,1.1934807938557842e-08,4.2601139723840654e-06,4.22768988112847e-06,3.592446909807707e-10
10,1069.5310747663552,7.760063941986237e-07,7.939757326420605e-07,-6.2081792802945835e-09,1.1145714407065516e-08,4.1224883066274435e-06,4.102160417510061e-06,1.2979621307081246e-10
10,1089.530504587156,7.722842664129754e-07,7.927307227364187e-07,6.386052663493326e-09,1.039722780181527e-08,4.0227988386309295e-06,3.980493533344898e-06,2.1284263912471024e-10
10,1109.529954954955,7.754565081216394e-07,7.915889364087596e-07,1.2992410962318758e-08,9.714665892252634e-09,3.876158628556328e-06,3.862581747160442e-06,1.9900200372978003e-10
10,1129.529424778761,7.730853241057497e-07,7.905487667648331e-07,-7.867187385735608e-09,9.095666564998561e-09,3.7590864556704645e-06,3.7483399708400577e-06,5.3029681469490694e-11
10,1149.5289130434783,7.74929492629391e-07,7.895362983727139e-07,5.179763483433681e-09,8.501946068660994e-09,3.6763858019609493e-06,3.6377111257961283e-06,2.2506105089234825e-10
10,1169.5284188034188,7.730985227872849e-07,7.886419253716602e-07,1.4340350562815832e-08,7.977072990278751e-09,3.556096147508483e-06,3.5305667619653395e-06,4.984238287354456e-11
10,1189.5279411764707,7.720845037587537e-07,7.877826462305223e-07,-6.638133792906445e-09,7.479041577756824e-09,3.4631537628546396e-06,3.42684917948035e-06,6.450257912907598e-11
10,1209.527479338843,7.74984979464923e-07,7.869699233061922e-07,-7.030483119871835e-09,7.0126772697090995e-09,3.3573040708838206e-06,3.3264606122841974e-06,1.5037269415495283e-10
10,1229.5270325203253,7.770032455041352e-07,7.862456394284807e-07,-1.6074083957133537e-09,6.5969790081001945e-09,3.260535089905533e-06,3.2292920185419768e-06,-1.990033513949014e-11
10,1249.5266,7.694025492360697e-07,7.855343938250591e-07,6.264342487823144e-09,6.195397005393417e-09,3.1568701485553575e-06,3.1352781722416554e-06,6.491106731708918e-11
10,1269.5261811023622,7.768665791419183e-07,7.848787523676957e-07,4.3114210770187353e-10,5.82698268028855e-09,3.0589102064919555e-06,3.0443115110506447e-06,5.7173883186786314e-11
10,1289.5257751937984,7.731827678368669e-07,7.843216997103263e-07,-1.4383173445995852e-10,5.5078140411556375e-09,2.9768569804473927e-06,2.956291124388678e-06,-5.06503640003583e-10
10,1309.5253816793893,7.748075258220397e-07,7.83787885538942e-07,-5.563733751236324e-09,5.204080350135038e-09,2.8977693583372924e-06,2.8711481022733152e-06,-1.0149155546822952e-09
10,1329.525,7.754074037076066e-07,7.833020043653927e-07,-1.7323936457736102e-09,4.927358144501066e-09,2.806043297658463e-06,2.7887825010892657e-06,-1.6243680696402882e-09
10,1349.5246296296295,7.721002512815868e-07,7.828557567370876e-07,1.6991006249475363e-09,4.673820080806836e-09,2.738044479781807e-06,2.7091072261366474e-06,-2.274735791498907e-09
10,1369.5242700729927,7.739023316216464e-07,7.824117517934833e-07,-4.413227867452138e-09,4.426356248079711e-09,2.6557121458114137e-06,2.632046835833119e-06,-2.7054058465526594e-09
10,1389.5239208633093,7.7008089300411e-07,7.820037427384218e-07,9.6811310994961e-10,4.199016191759826e-09,2.576395979701547e-06,2.557506720521451e-06,-3.2030741285672096e-09
10,1409.5235815602837,7.734784109988956e-07,7.816323122847696e-07,1.3567379228285969e-09,3.991981496180468e-09,2.5056036007449313e-06,2.4854023536707107e-06,-3.773089593083263e-09
10,1429.5232517482518,7.77813983619596e-07,7.812625285536644e-07,5.456048787068088e-09,3.7898682853772175e-09,2.4281751876225e-06,2.415661888123438e-06,-4.160286398136004e-09
10,1449.5229310344828,7.69705661453077e-07,7.809133974623705e-07,-4.213846612523953e-09,3.6001809222194846e-09,2.3648885448565616e-06,2.348201056571086e-06,-4.5364535692766285e-09
10,1469.522619047619,7.750215500705752e-07,7.806023161822813e-07,-4.858097693241023e-09,3.4300271999474864e-09,2.2907792951571578e-06,2.282937438127601e-06,-5.043541574233891e-09
10,1489.5223154362416,7.74875508648891e-07,7.802949751403339e-07,3.673716485237034e-09,3.2649197649474468e-09,2.2392473681823454e-06,2.2198040774533733e-06,-5.417652937301647e-09
10,1509.5220198675497,7.717208519351516e-07,7.800187799205425e-07,1.150110678975132e-08,3.1148864565604632e-09,2.1755606984885342e-06,2.1587226436738294e-06,-5.951540703820933e-09
10,1529.5217320261438,7.746943195794318e-07,7.798539325671191e-07,3.991269110622189e-09,3.0098314933847436e-09,2.1145331347404126e-06,2.0996069777723598e-06,-7.425455730802672e-09
10,1549.5214516129033,7.702564704756092e-07,7.797047165996278e-07,-5.918823215282428e-09,2.9128381024018776e-09,2.0663349618325145e-06,2.042406352190878e-06,-8.901217188775579e-09
10,1569.521178343949,7.740167675022594e-07,7.795558132815108e-07,-5.4293591886241834e-09,2.8177890997490146e-09,1.9998093957092205e-06,1.987056844757366e-06,-1.0251038463055324e-08
10,1589.5209119496856,7.728058545231656e-07,7.79412629585354e-07,2.734701177631818e-09,2.7267914465630334e-09,1.944492937230173e-06,1.933492122313139e-06,-1.1525727316196138e-08
10,1609.520652173913,7.705721464146791e-07,7.792862242515273e-07,3.5436642468910734e-09,2.644080454658653e-09,1.8924345913204104e-06,1.881646906806285e-06,-1.2821197962929393e-08
10,1629.520398773006,7.750225757278949e-07,7.791612368832158e-07,7.590596379112656e-10,2.56347523712916e-09,1.8410639906049315e-06,1.8314638085100866e-06,-1.4019827544399026e-08
10,1649.5201515151516,7.729325975053402e-07,7.790365421606359e-07,-2.5656740639978472e-09,2.484506650641117e-09,1.7959302362292162e-06,1.7828842316062033e-06,-1.5118411775461716e-08
10,1669.5199101796406,7.724489163981259e-07,7.789213825622964e-07,7.921897130416363e-09,2.4106347790211146e-09,1.7447897603528097e-06,1.735849575432514e-06,-1.6199051244606e-08
10,1689.519674556213,7.713391405368204e-07,7.788162697964295e-07,-9.618820808369946e-10,2.3419217048398154e-09,1.7079027451199707e-06,1.6903050650001768e-06,-1.7271137867685298e-08
10,1709.5194444444444,7.713047428726212e-07,7.78711429804771e-07,9.90529755064934e-10,2.2746071049043015e-09,1.6576741406653787e-06,1.6461997746722437e-06,-1.825851442180978e-08
10,1729.519219653179,7.737318824582811e-07,7.786076659234827e-07,-5.0691331514020935e-09,2.2089619540772754e-09,1.6090462790425048e-06,1.6034825633088877e-06,-1.9173436894988752e-08
10,1749.519,7.758473179031695e-07,7.785606990566762e-07,-1.873412980235895e-09,2.1650183160733327e-09,1.572438443705419e-06,1.5620947573539359e-06,-2.0558438554386805e-08
10,1769.5187853107345,7.747667370000325e-07,7.785502724083141e-07,2.7253544207575306e-10,2.134896221347461e-09,1.528766049171149e-06,1.521993160429918e-06,-2.2221777849733964e-08
10,1789.5185754189945,7.756788624319442e-07,7.785397425338695e-07,3.071054866648392e-09,2.1051952012873865e-09,1.4928476498803509e-06,1.4831386181260747e-06,-2.3813162968472165e-08
10,1809.5183701657459,7.73689104108879e-07,7.785291099074379e-07,8.13089794949666e-10,2.075911839065755e-09,1.4532881863860677e-06,1.4454871397689507e-06,-2.5336094497347617e-08
10,1829.518169398907,7.746819744064922e-07,7.785183750196698e-07,4.0316230486941916e-10,2.0470425532333435e-09,1.416209140043587e-06,1.4089963727318474e-06,-2.6793865774177852e-08
10,1849.517972972973,7.741353896870195e-07,7.785075383997041e-07,-1.461175268790312e-09,2.0185836213340863e-09,1.3793587194267915e-06,1.3736255492609485e-06,-2.818957733952691e-08
10,1869.5177807486632,7.720196719309485e-07,7.784966005612501e-07,-2.496975252170673e-11,1.9905311790040514e-09,1.346502046435033e-06,1.3393354336245542e-06,-2.952614997788929e-08
10,1889.5175925925926,7.741403837105503e-07,7.78485561996913e-07,1.520557274940039e-10,1.962881233816484e-09,1.3162953285824213e-06,1.3060882697633552e-06,-3.08063368020712e-08
10,1909.5174083769634,7.702859450533155e-07,7.784744232152039e-07,-7.433699152104837e-10,1.935629690804997e-09,1.2816728231707942e-06,1.2738477296076392e-06,-3.203273461569025e-08
10,1929.5172279792746,7.745834199612246e-07,7.784631847608019e-07,1.8986384428152555e-09,1.908772371272264e-09,1.2494608783249799e-06,1.2425788622068246e-06,-3.3207794415727796e-08
10,1949.5170512820512,7.74628129371031e-07,7.784518471640151e-07,2.086884381515548e-09,1.8823050098638086e-09,1.2210152888244352e-06,1.2122480437927236e-06,-3.433383072533795e-08
10,1969.5168781725888,7.752200484022534e-07,7.784404109355702e-07,3.7431409187821436e-09,1.8562232648828385e-09,1.1931939038671825e-06,1.1828229288619715e-06,-3.541303041344476e-08
10,1989.5167085427136,7.714621745746737e-07,7.784288766010953e-07,-9.382052933080164e-10,1.8305227389996032e-09,1.1581591933518868e-06,1.1542724023608807e-06,-3.644746105806614e-08
11,30.608333333333334,0.0001811460007076049,0.00021405244817414385,0.00020058305667404407,0.00020189058889176508,8.430937930811562e-05,5.884012662364007e-05,-8.412456672724625e-06
11,50.165,7.784741822113423e-05,9.484063181443879e-05,9.133859829723459e-05,8.722888200463798e-05,5.602357472882835e-05,3.7926319458945e-05,-3.157851870516362e-06
11,69.975,4.124948666001223e-05,5.0888392258147464e-05,4.9400081942503796e-05,4.538201325170421e-05,4.3069488061927235e-05,3.38440300644671e-05,-1.405267887878547e-06
11,89.86944444444444,2.398551300900889e-05,3.0157522642131382e-05,2.8676508316005835e-05,2.584703547092445e-05,3.817443586072753e-05,3.3320402967176215e-05,-7.257743668085397e-07
11,109.80227272727272,1.5765336066437407e-05,1.9126758801138666e-05,1.8317948924123236e-05,1.5536239696548713e-05,3.525148460924823e-05,3.3317505146769533e-05,-4.2674407501359904e-07
11,129.75576923076923,1.0906091534070546e-05,1.2856111501344574e-05,1.1521600296154128e-05,9.710764740003023e-06,3.379083914262795e-05,3.317288965907009e-05,-2.687305961357504e-07
11,149.72166666666666,7.828458002038769e-06,9.13512784439885e-06,7.561345148989645e-06,6.273424496519597e-06,3.334504202796004e-05,3.2818683012125234e-05,-1.8111337634402715e-07
11,169.6955882352941,6.048871790517067e-06,6.8504311019510526e-06,4.917366620662849e-06,4.176730410343876e-06,3.311975364601558e-05,3.230140383204644e-05,-1.2636750882262974e-07
11,189.675,4.809460937948282e-06,5.405784195678099e-06,3.4045778666517643e-06,2.8622846203407434e-06,3.22973765183831e-05,3.1668147921529195e-05,-9.299268287148125e-08
11,209.65833333333333,3.998184367318482e-06,4.464598445625522e-06,2.220359171493421e-06,2.0153885253057272e-06,3.1256308016824815e-05,3.0949214317260815e-05,-6.898232190823219e-08
11,229.64456521739132,3.3785179277601746e-06,3.835359440303185e-06,1.4875409281359773e-06,1.4568395867312408e-06,3.067192761324639e-05,3.0162556564258555e-05,-5.299047532803177e-08
11,249.633,2.969853681590011e-06,3.4030834459769844e-06,9.559229638918927e-07,1.0791131131809957e-06,2.9629579532522032e-05,2.9321012226912563e-05,-4.1070322731080794e-08
11,269.6231481481482,2.7397065737855674e-06,3.0986650497303896e-06,6.664828193080965e-07,8.176263032219155e-07,2.8890667973447272e-05,2.8435231247845957e-05,-3.2524461194505385e-08
11,289.6146551724138,2.5394810535649403e-06,2.8792999227147684e-06,4.2797001949493676e-07,6.324629880160366e-07,2.8066492183156006e-05,2.751499258328708e-05,-2.736534896032939e-08
11,309.60725806451615,2.394586561732992e-06,2.7166552344288153e-06,3.904020872982578e-07,4.975338118007568e-07,2.7102369706276477e-05,2.657069050396274e-05,-1.9446713310513527e-08
11,329.6007575757576,2.3031503984924443e-06,2.5945425027800916e-06,2.848420897404673e-07,3.979560664759939e-07,2.5838185746044738e-05,2.561197588037692e-05,1.5737619372961328e-08
11,349.595,2.224234944912104e-06,2.500666552554336e-06,2.5131801089491555e-07,3.2268400550627667e-07,2.471622779223932e-05,2.464806780176599e-05,1.2403782129474301e-08
11,369.58986486486486,2.169054323986143e-06,2.4272533880011155e-06,1.6344746529884316e-07,2.647762914759035e-07,2.3744947920968907e-05,2.3686736950062003e-05,1.0294719204198473e-08
11,389.5852564102564,2.1558476036275e-06,2.3691053985052537e-06,1.1046438920290693e-07,2.1963373298862472e-07,2.2836711599465682e-05,2.273454280206686e-05,8.627123969002076e-09
11,409.5810975609756,2.129535265568521e-06,2.322489986048105e-06,2.1270428062572923e-08,1.8400171180134433e-07,2.1723530005334527e-05,2.1797027466009994e-05,7.02434898797663e-09
11,429.57732558139537,2.1047177398085857e-06,2.2846228493137947e-06,5.378575384382121e-08,1.5549861844651064e-07,2.079405045689203e-05,2.087877584368205e-05,5.717563580503605e-09
11,449.5738888888889,2.0719638524479957e-06,2.2535189887624016e-06,2.3462352642878818e-08,1.3244002833895438e-07,1.978937423695423e-05,1.998337939445906e-05,4.7037978253164156e-09
11,469.5707446808511,2.061881039962392e-06,2.227738796380123e-06,-1.4510839930993503e-08,1.1360972054133825e-07,1.8961006544516167e-05,1.9113562872290357e-05,3.845028268816419e-09
11,489.5678571428571,2.0410067040638614e-06,2.2061761127712484e-06,4.424405443156387e-08,9.808309267806322e-08,1.8097290835500028e-05,1.827135438922783e-05,3.1493301716154536e-09
11,509.56519607843137,2.0628463555221764e-06,2.1879724606412985e-06,1.0398269925935694e-08,8.515409043441509e-08,1.7126207014342763e-05,1.7458206533961203e-05,2.7329340031204537e-09
11,529.5627358490566,2.059429855254888e-06,2.172511278443814e-06,9.445546379049103e-10,7.431563355079268e-08,1.631165974319273e-05,1.6675055385002393e-05,2.430823455743178e-09
11,549.5604545454545,2.04003716446902e-06,2.159307830527678e-06,1.8332461876965278e-08,6.517409250124809e-08,1.568521620586445e-05,1.5922430918338756e-05,2.122445256666396e-09
11,569.5583333333333,2.0389190517173e-06,2.14797816570321e-06,1.589902076801793e-08,5.742199299782652e-08,1.495269537221631e-05,1.5200519464954267e-05,1.7225748121745483e-09
11,589.5563559322034,2.035078151237513e-06,2.1382121653042903e-06,-6.003917392825265e-08,5.0813420854210236e-08,1.4155799645377902e-05,1.4509225170070784e-05,1.1569105988931584e-09
11,609.5545081967213,2.0416063006152636e-06,2.1296398409863474e-06,-2.0697337686072777e-08,4.508297211227436e-08,1.3682287457525194e-05,1.3848282982573613e-05,1.199020397746674e-09
11,629.5527777777778,2.0393736613931003e-06,2.122165130434281e-06,4.863691557752329e-08,4.0141352610779955e-08,1.2974364396513162e-05,1.3217104869774528e-05,1.1685872223892577e-09
11,649.5511538461539,2.0289919423082236e-06,2.1156681053080394e-06,-1.4554265273976738e-08,3.588820369254963e-08,1.2402049996940188e-05,1.2614986647740086e-05,7.225793728937524e-10
11,669.5496268656716,2.0346424292102107e-06,2.1099113057418265e-06,1.3481829962924726e-08,3.216037761323337e-08,1.1813865740526753e-05,1.2041190726341698e-05,4.771329945401766e-10
11,689.5481884057971,2.0305277035204476e-06,2.1049298306693245e-06,1.3488020380902328e-08,2.893828265837726e-08,1.1260576917659389e-05,1.1494793607155657e-05,-1.252520762340014e-09
11,709.5468309859154,2.0317007646891055e-06,2.100645128400216e-06,-8.631218937533867e-10,2.6173026156431226e-08,1.0722841438844022e-05,1.0974805285626243e-05,-4.09376490936143e-09
11,729.5455479452055,2.0347937152633266e-06,2.096744916572555e-06,2.3531517378292723e-08,2.368862560428365e-08,1.0239568714653903e-05,1.0480321554048907e-05,-6.046522021047151e-09
11,749.5443333333334,2.0325236980002933e-06,2.093289963769011e-06,-1.1201669711305629e-08,2.150682244256021e-08,9.749825393524112e-06,1.0010254891111712e-05,-8.042149659688021e-09
11,769.5431818181818,2.0357657037407403e-06,2.090220759214092e-06,-2.7192048676761817e-08,1.958389692112061e-08,9.310290241789398e-06,9.56357210098165e-06,-1.0103983400999223e-08
11,789.5420886075949,2.030109864627672e-06,2.087392755543005e-06,-1.9419391516639946e-08,1.783804626751265e-08,8.915012809993572e-06,9.139270043009067e-06,-1.1424269552895371e-08
11,809.5410493827161,2.022702490316506e-06,2.0849242524205493e-06,-3.9051714013884206e-08,1.6320060684465033e-08,8.538866763922809e-06,8.73625696317537e-06,-1.3306896920152327e-08
11,829.5400602409638,2.0384546209337524e-06,2.082606565467182e-06,-9.225773939966183e-09,1.491985192697531e-08,8.186748466129753e-06,8.353582433840101e-06,-1.4315108861871081e-08
11,849.5391176470588,2.029464355895642e-06,2.080587321726357e-06,-3.082070305707035e-08,1.3703091538150159e-08,7.77720117749833e-06,7.990191581222923e-06,-1.5929196670641618e-08
11,869.5382183908046,2.024593898766315e-06,2.0786759345296534e-06,-2.3738257817754324e-09,1.2572945833138666e-08,7.455290534592816e-06,7.645175623808e-06,-1.6757849695983155e-08
11,889.5373595505617,2.031558664749068e-06,2.0770075241827918e-06,-1.03310342044133e-08,1.1588317127630861e-08,7.111472906631369e-06,7.317550192987464e-06,-1.8148261357440696e-08
11,909.5365384615385,2.0267258174334843e-06,2.0755100540102907e-06,-9.053679040974289e-09,1.070543360080899e-08,6.808496918042749e-06,7.006442624271239e-06,-1.9924735499392884e-08
11,929.535752688172,2.026539380759538e-06,2.074537274771506e-06,8.477613398186765e-09,1.0065386107294099e-08,6.49935479750331e-06,6.7109085002189685e-06,-2.6008366793864406e-08
11,949.535,2.0324938297957976e-06,2.073631810108749e-06,1.6793997131966083e-08,9.471787844786934e-09,6.222307326322413e-06,6.4302172552115764e-06,-3.161370631509046e-08
11,969.5342783505155,2.0418446075465724e-06,2.072841342869688e-06,-8.455392958871162e-09,8.94671172285106e-09,6.018469480774357e-06,6.163553942303458e-06,-3.71650688087758e-08
11,989.5335858585859,2.0202093696749406e-06,2.072076748982791e-06,1.9307424753007015e-09,8.447859910851963e-09,5.770871080410948e-06,5.910184918161262e-06,-4.19902272468222e-08
11,1009.5329207920792,2.0359495589021183e-06,2.0714012575715808e-06,-1.7996460703432102e-08,8.001950099222244e-09,5.521439318243586e-06,5.669371081182743e-06,-4.673682099904957e-08
