segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
0,0.44933801,0.49256256,1720,1739,1729.519219653179,2.3442132344081377e-07,2.275246676313178e-07,2.3060256208604562e-07,1.7833963726517492e-09,6.305258343227715e-10,0.9705800832950369,0.9837098379161215,-10.937943275398794,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1740,1759,1749.519,2.3160307123107938e-07,2.2493710254445912e-07,2.2798200658260269e-07,1.3670667075824413e-09,4.833310696329556e-10,0.9712181334591657,0.9843652131673858,-13.791723945415798,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1760,1779,1769.5187853107345,2.2888959258965996e-07,2.2230236112102228e-07,2.25308222962558e-07,2.2213937568354234e-09,7.853812945718942e-10,0.9712209218684448,0.9843532875978227,-8.38730373917083,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1780,1799,1789.5185754189945,2.2626530597165353e-07,2.199592439658408e-07,2.2293370677290096e-07,1.892688732323407e-09,6.691665186506257e-10,0.9721297881761742,0.9852756957835597,-9.423756015959826,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1800,1819,1809.5183701657459,2.237234512165193e-07,2.1676304726044355e-07,2.1969850131974245e-07,1.074672339885946e-09,3.799540495434833e-10,0.9688883578443483,0.9820092624403443,-18.319067698945975,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1820,1839,1829.518169398907,2.2126582174416392e-07,2.1523093836039282e-07,2.1814348748137146e-07,1.3550834943943843e-09,4.79094363980116e-10,0.9727256413295097,0.98588876384893,-12.596439944807145,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1840,1859,1849.517972972973,2.1889680629064648e-07,2.1235276811457926e-07,2.152267485425761e-07,1.2050485643955076e-09,4.2604900577158865e-10,0.9701044602387748,0.9832338451608227,-15.35982501406324,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1860,1879,1869.5177807486632,2.1660184674650088e-07,2.1018575101304685e-07,2.130293692935912e-07,1.7943594966028998e-09,6.34401883967195e-10,0.9703783885971984,0.9835067082457025,-10.11361393401191,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1880,1899,1889.5175925925926,2.1437369169984848e-07,2.0829759153211624e-07,2.111128517385441e-07,2.4924433532827585e-09,8.81211798414788e-10,0.9716565026260797,0.9847889918979891,-6.895164339223034,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1900,1919,1909.5174083769634,2.122161558139471e-07,2.0579056582908403e-07,2.0857510133189506e-07,1.6525049008712325e-09,5.84248710675026e-10,0.9697214853401808,0.9828427083315739,-10.998038793169286,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1920,1939,1929.5172279792746,2.10131827802271e-07,2.0419971945035694e-07,2.0696350248829657e-07,1.4214625280799021e-09,5.02562896403936e-10,0.9717695866734857,0.9849222017097014,-11.80371331501183,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1940,1959,1949.5170512820512,2.0810913853074105e-07,2.0148374369075492e-07,2.0420909074037197e-07,1.5456503051285817e-09,5.464699060497382e-10,0.9681638447654837,0.9812596034085597,-12.123988469701946,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1960,1979,1969.5168781725888,2.061412497058283e-07,1.9994264107544266e-07,2.0264813216865618e-07,1.4794007705084659e-09,5.230471584595697e-10,0.9699302849903584,0.9830547377482336,-11.85095555942069,painting-pair-model,scale_dependent_camb
0,0.44933801,0.49256256,1980,1999,1989.5167085427136,2.042319693154279e-07,1.9832284700927006e-07,2.0100667577740743e-07,1.8696374435233303e-09,6.610166573378138e-10,0.9710666144680247,0.9842076950595373,-8.939445383957947,painting-pair-model,scale_dependent_camb
1,0.40720486,0.44933801,20,39,30.608333333333334,3.0274400521025205e-05,3.025751719159505e-05,2.9871997809506945e-05,1.0691901954545939e-06,3.780158187920567e-07,0.9994423232453957,0.9867081526110221,-0.04466302358484584,painting-pair-model,scale_dependent_camb
1,0.40720486,0.44933801,40,59,50.165,2.4365029635074452e-05,2.4701787617141537e-05,2.4387940167953877e-05,9.389108384630652e-07,3.3195511040339024e-07,1.0138213655846455,1.0009403039201088,1.0144684371867558,painting-pair-model,scale_dependent_camb
1,0.40720486,0.44933801,60,79,69.975,2.0040180935426612e-05,2.007614246534384e-05,1.9820807892038567e-05,7.497610289917338e-07,2.6508055393472927e-07,1.0017944713190516,0.9890533401821616,0.13566264814008655,painting-pair-model,scale_dependent_camb
