zbin,phi_lower,phi_upper,area_lower,area_upper,count,expected,sigma,pull
0,345.0,360.0,0.25,0.3333333333333333,14,12.592633226978721,2.956049260857995,
0,345.0,360.0,0.3333333333333333,0.41666666666666663,12,12.602076374071654,3.021568680466877,
0,345.0,360.0,0.41666666666666663,0.5,12,10.936002941210536,2.8258680417589606,
0,345.0,360.0,0.5,0.5833333333333333,9,13.283189028191174,3.012834972898055,
0,345.0,360.0,0.5833333333333333,0.6666666666666666,5,9.28638337439536,2.6774005084310812,
0,345.0,360.0,0.6666666666666666,0.75,12,13.757816156097125,3.1148674513348378,
0,345.0,360.0,0.75,0.8333333333333333,18,13.331739116491597,2.970127663214222,
0,345.0,360.0,0.8333333333333333,0.9166666666666666,9,9.754625606633288,2.7179004726037235,
0,345.0,360.0,0.9166666666666666,1.0,11,10.615720045785654,2.850540810971609,
1,0.0,15.0,0.0,0.08333333333333333,95,91.1439840891847,7.74131501501708,0.4981086421796767
1,0.0,15.0,0.08333333333333333,0.16666666666666666,75,68.50725903666178,6.796790181848645,0.9552657636361336
1,0.0,15.0,0.16666666666666666,0.25,109,102.51688251970428,8.136564020128024,0.796788111573626
1,0.0,15.0,0.25,0.3333333333333333,82,78.23778012497333,7.4667638504328755,0.5038621751521664
1,0.0,15.0,0.3333333333333333,0.41666666666666663,73,68.71970448371852,6.8539614382294,0.6244995036603566
1,0.0,15.0,0.41666666666666663,0.5,87,87.08798390761716,7.552507279059982,-0.011649628973030087
1,0.0,15.0,0.5,0.5833333333333333,81,74.2597577802975,7.071832152424847,0.9531111704045954
1,0.0,15.0,0.5833333333333333,0.6666666666666666,90,80.81909192902343,7.36772602929567,1.246097918743354
1,0.0,15.0,0.6666666666666666,0.75,91,92.26481662108527,7.704191436041417,-0.16417253278108626
