segment_index,z_lo,z_hi,ell_min,ell_max,ell_effective,theory_cl,ensemble_mean_theoretical_normalization_cl,ensemble_mean_measured_normalization_cl,realization_std_cl,ensemble_sem_cl,theoretical_normalization_mean_over_theory,measured_normalization_mean_over_theory,mean_minus_theory_over_sem,theory_model,linear_power_evolution
9,0.10256817,0.13796899,1120,1139,1129.529424778761,3.2153540919034214e-06,3.1710959841012546e-06,3.2199636637519455e-06,6.815589876654365e-08,2.409674909784343e-08,0.9862353860454707,1.0014336125094687,-1.8366837627125283,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1140,1159,1149.5289130434783,3.153729907280956e-06,3.0935560831279985e-06,3.1412374334197987e-06,6.470898221554115e-08,2.2878080064144426e-08,0.9809197915097183,0.9960388256989554,-2.6301955401959005,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1160,1179,1169.5284188034188,3.093423045273242e-06,3.020977790082686e-06,3.0674873618119764e-06,6.684105874469929e-08,2.3631882950032625e-08,0.9765808768699604,0.991615862724985,-3.0655726987026237,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1180,1199,1189.5279411764707,3.0341369749630633e-06,2.971014743658123e-06,3.0170420552748197e-06,4.418287223491712e-08,1.5621004284804362e-08,0.9791959849453702,0.994365804896316,-4.040856154577966,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1200,1219,1209.527479338843,2.975987281282288e-06,2.9229040158689735e-06,2.967931622467891e-06,6.410660279304209e-08,2.2665106776896266e-08,0.9821628050135879,0.997293113829799,-2.342069946364651,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1220,1239,1229.5270325203253,2.9190749337944806e-06,2.871858455806268e-06,2.916103320122832e-06,6.166584182613202e-08,2.180216746141749e-08,0.9838248489473217,0.9989820015795944,-2.1656781635023212,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1240,1259,1249.5266,2.8631598497143396e-06,2.8137256321320457e-06,2.857056900192532e-06,6.18362022597421e-08,2.1862398970343274e-08,0.9827343843246384,0.9978684565856787,-2.2611524768783275,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1260,1279,1269.5261811023622,2.808444826900138e-06,2.74773829175578e-06,2.789978222365906e-06,6.333287568546693e-08,2.2391552934619138e-08,0.9783842877870015,0.9934246155176868,-2.711135548374617,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1280,1299,1289.5257751937984,2.7548850723844006e-06,2.7034837760605998e-06,2.7452992193899655e-06,4.467751493656823e-08,1.579588688910533e-08,0.9813417638219978,0.9965204163721653,-3.2540937197551827,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1300,1319,1309.5253816793893,2.7023229676855393e-06,2.6469516204531475e-06,2.687838207022218e-06,4.4009429808785474e-08,1.5559683126972796e-08,0.9795097225999542,0.9946398854479902,-3.558642343840877,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1320,1339,1329.525,2.6509485346393023e-06,2.597002600220196e-06,2.637048385456952e-06,5.0032790851705937e-08,1.768926284646476e-08,0.9796503275283515,0.9947565375182805,-3.049642875869619,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1340,1359,1349.5246296296295,2.6006856336680793e-06,2.5493573848968653e-06,2.5885559829089276e-06,5.809932079807192e-08,2.0541211859324636e-08,0.9802635704574493,0.9953359796347074,-2.4987936019906076,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1360,1379,1369.5242700729927,2.5514068146619747e-06,2.507723092577896e-06,2.5463851749972327e-06,5.2390353458588566e-08,1.8522787099664032e-08,0.9828785743484556,0.9980318153749984,-2.358377378578793,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1380,1399,1389.5239208633093,2.503261531008458e-06,2.460883595001113e-06,2.4990190286154483e-06,3.0494418343349016e-08,1.0781404999460767e-08,0.9830709114959023,0.998305210086738,-3.9306505979011837,painting-pair-model,scale_dependent_camb
9,0.10256817,0.13796899,1400,1419,1409.5235815602837,2.456206798163228e-06,2.4128660250798406e-06,2.4501995667656184e-06,3.53394238580472e-08,1.2494373126625418e-08,0.9823545911867853,0.9975542648110485,-3.468823337045108,painting-pair-model,scale_dependent_camb
